ego_vehicle,route_length,pedestrians,npc_vehicles,outside_route_lanes,carla_version,completion_score,simulation_time,driving_score,system_time,infraction,weather
vehicle.bmw.isetta,224.4508093747655,145.0,176,0,10,100.0,147.80000220239162,100.0,641.8837904930115,none,10
vehicle.bmw.isetta,160.59174114741538,141.0,176,0,10,100.0,250.50000373274088,100.0,871.5595126152039,none,14
vehicle.bmw.isetta,175.09000599072704,150.0,177,0,10,100.0,132.90000198036432,100.0,567.4209434986115,none,3
vehicle.bmw.isetta,105.7259278791228,144.0,177,0,10,100.0,55.90000083297491,100.0,268.367075920105,none,9
vehicle.bmw.isetta,242.25000000600124,141.0,176,0,10,100.0,180.95000269636512,100.0,642.6036477088928,none,3
vehicle.bmw.isetta,60.41715755173839,147.0,177,0,10,100.0,77.35000115260482,100.0,272.97864842414856,none,5
vehicle.bmw.isetta,124.26716564462544,148.0,177,0,10,50.082832534267865,42.75000063702464,35.057982773987504,157.85870265960693,red_light,0
vehicle.bmw.isetta,246.3376246675904,140.0,177,0,10,100.0,242.9500036202371,100.0,931.2220442295074,none,20
vehicle.bmw.isetta,181.734017212836,145.0,176,0,10,100.0,75.75000112876296,100.0,268.05959486961365,none,2
vehicle.bmw.isetta,61.75445811744025,139.0,176,0,10,100.0,245.7000036612153,100.0,1011.9104516506196,none,9
vehicle.bmw.isetta,139.14688912305118,144.0,177,0,10,98.25259525949411,223.80000333487988,58.95155715569648,812.3713886737823,collisions_vehicle,15
vehicle.bmw.isetta,92.62465890700264,148.0,177,0,10,100.0,20.10000029951334,100.0,85.44081854820251,none,20
vehicle.bmw.isetta,174.25697675114515,146.0,177,0,10,100.0,120.9000018015504,100.0,499.8523404598236,none,10
vehicle.bmw.isetta,183.97032391451447,150.0,177,0,10,100.0,79.4000011831522,100.0,280.74777030944824,none,9
vehicle.bmw.isetta,202.18308424118496,145.0,177,0,10,100.0,143.20000213384628,100.0,500.03343176841736,none,2
vehicle.bmw.isetta,152.86000559795005,140.0,177,0,10,100.0,100.05000149086118,100.0,409.9166872501373,none,6
vehicle.bmw.isetta,69.96409608455757,149.0,177,0,10,100.0,122.65000182762742,100.0,495.55307960510254,none,7
vehicle.bmw.isetta,160.56496478786465,145.0,177,0,10,100.0,131.90000196546316,100.0,496.5892903804779,none,8
